SPECIES_NAME_ID,NWCA_NAME,SYMBOL,COC_reg,CREG,SCIENTIFIC_NAME,CVal,NWCA_CVAL,CVAL_final,COC_diff,Updated
29618,DRYOPTERIS CARTHUSIANA,DRCA11,MN,MN,DRYOPTERIS CARTHUSIANA,6,6,6,0,
29618,DRYOPTERIS CARTHUSIANA,DRCA11,58,NH_NAAMH,DRYOPTERIS CARTHUSIANA,5,5,5,0,
29618,DRYOPTERIS CARTHUSIANA,DRCA11,58,NJ,DRYOPTERIS CARTHUSIANA,5,5,5,0,
29618,DRYOPTERIS CARTHUSIANA,DRCA11,83,NY_GLHL,DRYOPTERIS CARTHUSIANA,6,6,6,0,
29618,DRYOPTERIS CARTHUSIANA,DRCA11,58,NY_NAAMH,DRYOPTERIS CARTHUSIANA,5,5,5,0,
29618,DRYOPTERIS CARTHUSIANA,DRCA11,61,OH_APG,DRYOPTERIS CARTHUSIANA,5,5,5,0,
29618,DRYOPTERIS CARTHUSIANA,DRCA11,62,PA_AP,DRYOPTERIS CARTHUSIANA,5,5,5,0,
29618,DRYOPTERIS CARTHUSIANA,DRCA11,61,PA_APG,DRYOPTERIS CARTHUSIANA,5,5,5,0,
29618,DRYOPTERIS CARTHUSIANA,DRCA11,59,RI_NCZ,DRYOPTERIS CARTHUSIANA,5,5,5,0,
29618,DRYOPTERIS CARTHUSIANA,DRCA11,83,VT_GLHL,DRYOPTERIS CARTHUSIANA,6,6,6,0,
29618,DRYOPTERIS CARTHUSIANA,DRCA11,58,VT_NAAMH,DRYOPTERIS CARTHUSIANA,5,5,5,0,
29618,DRYOPTERIS CARTHUSIANA,DRCA11,WI,WI,DRYOPTERIS CARTHUSIANA,7,7,7,0,
29622,DRYOPTERIS CLINTONIANA,DRCL,58,ME_NAAMH,DRYOPTERIS CLINTONIANA,7,7,7,0,
29622,DRYOPTERIS CLINTONIANA,DRCL,82,ME_NBPH,DRYOPTERIS CLINTONIANA,6,6,6,0,
29622,DRYOPTERIS CLINTONIANA,DRCL,MI,MI,DRYOPTERIS CLINTONIANA,8,8,8,0,
29622,DRYOPTERIS CLINTONIANA,DRCL,MN,MN,,NA,10,10,NA,
29622,DRYOPTERIS CLINTONIANA,DRCL,83,NY_GLHL,DRYOPTERIS CLINTONIANA,8,8,8,0,
29622,DRYOPTERIS CLINTONIANA,DRCL,61,OH_APG,DRYOPTERIS CLINTONIANA,9,9,9,0,
29626,DRYOPTERIS CRISTATA,DRCR4,59,CT_NCZ,DRYOPTERIS CRISTATA,7,7,7,0,
29626,DRYOPTERIS CRISTATA,DRCR4,59,MA_NCZ,DRYOPTERIS CRISTATA,7,7,7,0,
29626,DRYOPTERIS CRISTATA,DRCR4,58,ME_NAAMH,DRYOPTERIS CRISTATA,6,6,6,0,
29626,DRYOPTERIS CRISTATA,DRCR4,82,ME_NBPH,DRYOPTERIS CRISTATA,6,6,6,0,
29626,DRYOPTERIS CRISTATA,DRCR4,59,ME_NCZ,DRYOPTERIS CRISTATA,7,7,7,0,
29626,DRYOPTERIS CRISTATA,DRCR4,MI,MI,DRYOPTERIS CRISTATA,6,6,6,0,
29626,DRYOPTERIS CRISTATA,DRCR4,MN,MN,DRYOPTERIS CRISTATA,7,7,7,0,
29626,DRYOPTERIS CRISTATA,DRCR4,58,NH_NAAMH,DRYOPTERIS CRISTATA,6,6,6,0,
29626,DRYOPTERIS CRISTATA,DRCR4,83,NY_GLHL,DRYOPTERIS CRISTATA,8,8,8,0,
29626,DRYOPTERIS CRISTATA,DRCR4,58,NY_NAAMH,DRYOPTERIS CRISTATA,6,6,6,0,
29626,DRYOPTERIS CRISTATA,DRCR4,62,PA_AP,DRYOPTERIS CRISTATA,8,8,8,0,
29626,DRYOPTERIS CRISTATA,DRCR4,61,PA_APG,DRYOPTERIS CRISTATA,8,8,8,0,
29626,DRYOPTERIS CRISTATA,DRCR4,59,RI_NCZ,DRYOPTERIS CRISTATA,7,7,7,0,
29626,DRYOPTERIS CRISTATA,DRCR4,83,VT_GLHL,DRYOPTERIS CRISTATA,8,8,8,0,
29626,DRYOPTERIS CRISTATA,DRCR4,58,VT_NAAMH,DRYOPTERIS CRISTATA,6,6,6,0,
29626,DRYOPTERIS CRISTATA,DRCR4,WI,WI,DRYOPTERIS CRISTATA,7,7,7,0,
91672,DRYOPTERIS GOLDIEANA,DRGO3,MN,MN,DRYOPTERIS GOLDIANA,10,10,10,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,58,CT_NAAMH,DRYOPTERIS INTERMEDIA,4,4,4,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,59,CT_NCZ,DRYOPTERIS INTERMEDIA,4,4,4,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,58,MA_NAAMH,DRYOPTERIS INTERMEDIA,4,4,4,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,59,MA_NCZ,DRYOPTERIS INTERMEDIA,4,4,4,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,58,ME_NAAMH,DRYOPTERIS INTERMEDIA,4,4,4,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,82,ME_NBPH,DRYOPTERIS INTERMEDIA,4,4,4,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,MI,MI,DRYOPTERIS INTERMEDIA,5,5,5,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,MN,MN,DRYOPTERIS INTERMEDIA,7,7,7,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,58,NH_NAAMH,DRYOPTERIS INTERMEDIA,4,4,4,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,59,NH_NCZ,DRYOPTERIS INTERMEDIA,4,4,4,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,83,NY_GLHL,DRYOPTERIS INTERMEDIA,5,5,5,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,58,NY_NAAMH,DRYOPTERIS INTERMEDIA,4,4,4,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,83,VT_GLHL,DRYOPTERIS INTERMEDIA,5,5,5,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,58,VT_NAAMH,DRYOPTERIS INTERMEDIA,4,4,4,0,
29659,DRYOPTERIS INTERMEDIA,DRIN5,WI,WI,DRYOPTERIS INTERMEDIA,7,7,7,0,
29589,DRYOPTERIS xBOOTTII,DRBO2,59,MA_NCZ,DRYOPTERIS ×BOOTTII,6,6,6,0,
29601,DRYOPTERIS xTRIPLOIDEA,DRTR,WI,WI,,NA,10,10,NA,
91673,DUCHESNEA INDICA,DUIN2,61,PA_APG,,NA,0,0,NA,
29926,DULICHIUM,DULIC,MI,MI,,NA,8,8,NA,
29927,DULICHIUM ARUNDINACEUM,DUAR3,58,CT_NAAMH,DULICHIUM ARUNDINACEUM,6,6,6,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,59,CT_NCZ,DULICHIUM ARUNDINACEUM,6,6,6,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,59,MA_NCZ,DULICHIUM ARUNDINACEUM,6,6,6,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,58,ME_NAAMH,DULICHIUM ARUNDINACEUM,6,6,6,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,82,ME_NBPH,DULICHIUM ARUNDINACEUM,5,5,5,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,MI,MI,DULICHIUM ARUNDINACEUM,8,8,8,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,MN,MN,DULICHIUM ARUNDINACEUM,8,8,8,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,58,NH_NAAMH,DULICHIUM ARUNDINACEUM,6,6,6,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,59,NH_NCZ,DULICHIUM ARUNDINACEUM,6,6,6,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,83,NY_GLHL,DULICHIUM ARUNDINACEUM,6,6,6,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,58,NY_NAAMH,DULICHIUM ARUNDINACEUM,6,6,6,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,61,OH_APG,DULICHIUM ARUNDINACEUM,6,5,6,1,
29927,DULICHIUM ARUNDINACEUM,DUAR3,62,PA_AP,DULICHIUM ARUNDINACEUM,5,5,5,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,60,PA_APG,DULICHIUM ARUNDINACEUM,6,5,6,1,
29927,DULICHIUM ARUNDINACEUM,DUAR3,83,PA_OTH,DULICHIUM ARUNDINACEUM,6,5,6,1,
29927,DULICHIUM ARUNDINACEUM,DUAR3,59,RI_NCZ,DULICHIUM ARUNDINACEUM,6,6,6,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,58,VT_NAAMH,DULICHIUM ARUNDINACEUM,6,6,6,0,
29927,DULICHIUM ARUNDINACEUM,DUAR3,WI,WI,DULICHIUM ARUNDINACEUM,9,9,9,0,
29928,DULICHIUM ARUNDINACEUM VAR. ARUNDINACEUM,DUARA,58,NY_NAAMH,,NA,6,6,NA,
30263,ECHINOCHLOA CRUS-GALLI,ECCR,59,CT_NCZ,ECHINOCHLOA CRUS-GALLI,0,0,0,0,
30263,ECHINOCHLOA CRUS-GALLI,ECCR,83,NY_GLHL,ECHINOCHLOA CRUS-GALLI,0,0,0,0,
30279,ECHINOCHLOA MURICATA,ECMU2,58,NH_NAAMH,ECHINOCHLOA MURICATA,2,2,2,0,
30279,ECHINOCHLOA MURICATA,ECMU2,WI,WI,ECHINOCHLOA MURICATA,1,1,1,0,
30283,ECHINOCHLOA MURICATA VAR. MURICATA,ECMUM2,83,NY_GLHL,,NA,2,2,NA,
30312,ECHINOCYSTIS LOBATA,ECLO,82,ME_NBPH,ECHINOCYSTIS LOBATA,3,3,3,0,
30312,ECHINOCYSTIS LOBATA,ECLO,MI,MI,ECHINOCYSTIS LOBATA,2,2,2,0,
30312,ECHINOCYSTIS LOBATA,ECLO,MN,MN,ECHINOCYSTIS LOBATA,2,2,2,0,
30312,ECHINOCYSTIS LOBATA,ECLO,58,VT_NAAMH,ECHINOCYSTIS LOBATA,3,3,3,0,
30312,ECHINOCYSTIS LOBATA,ECLO,WI,WI,ECHINOCYSTIS LOBATA,2,2,2,0,
30431,ELAEAGNUS ANGUSTIFOLIA,ELAN,MI,MI,ELAEAGNUS ANGUSTIFOLIA,0,0,0,0,
30440,ELAEAGNUS UMBELLATA,ELUM,59,CT_NCZ,ELAEAGNUS UMBELLATA,0,0,0,0,
30440,ELAEAGNUS UMBELLATA,ELUM,IN,IN,ELAEAGNUS UMBELLATA,0,0,0,0,
30440,ELAEAGNUS UMBELLATA,ELUM,MI,MI,ELAEAGNUS UMBELLATA,0,0,0,0,
30440,ELAEAGNUS UMBELLATA,ELUM,83,NY_GLHL,ELAEAGNUS UMBELLATA,0,0,0,0,
30500,ELATINE,ELATI,58,NH_NAAMH,,NA,5,5,NA,
30510,ELATINE MINIMA,ELMI,58,NH_NAAMH,ELATINE MINIMA,7,7,7,0,
30522,ELEOCHARIS,ELEOC,58,MA_NAAMH,,NA,4,4,NA,
30522,ELEOCHARIS,ELEOC,59,MA_NCZ,,NA,8,8,NA,
30522,ELEOCHARIS,ELEOC,58,ME_NAAMH,,NA,7,7,NA,
30522,ELEOCHARIS,ELEOC,MI,MI,,NA,8,8,NA,
30522,ELEOCHARIS,ELEOC,MN,MN,,NA,8,8,NA,
30522,ELEOCHARIS,ELEOC,83,NY_GLHL,,NA,8,8,NA,
30522,ELEOCHARIS,ELEOC,62,PA_AP,,NA,5,5,NA,
30522,ELEOCHARIS,ELEOC,58,VT_NAAMH,,NA,4,4,NA,
30522,ELEOCHARIS,ELEOC,WI,WI,,NA,8,8,NA,
30523,ELEOCHARIS ACICULARIS,ELAC,58,CT_NAAMH,ELEOCHARIS ACICULARIS,4,4,4,0,
30523,ELEOCHARIS ACICULARIS,ELAC,59,MA_NCZ,ELEOCHARIS ACICULARIS,4,4,4,0,
30523,ELEOCHARIS ACICULARIS,ELAC,82,ME_NBPH,ELEOCHARIS ACICULARIS,4,4,4,0,
30523,ELEOCHARIS ACICULARIS,ELAC,MN,MN,,NA,5,5,NA,
30523,ELEOCHARIS ACICULARIS,ELAC,58,NH_NAAMH,ELEOCHARIS ACICULARIS,4,4,4,0,
30523,ELEOCHARIS ACICULARIS,ELAC,59,NH_NCZ,ELEOCHARIS ACICULARIS,4,4,4,0,
30523,ELEOCHARIS ACICULARIS,ELAC,83,NY_GLHL,ELEOCHARIS ACICULARIS,4,4,4,0,
30523,ELEOCHARIS ACICULARIS,ELAC,62,PA_AP,ELEOCHARIS ACICULARIS,5,5,5,0,
30523,ELEOCHARIS ACICULARIS,ELAC,61,PA_APG,ELEOCHARIS ACICULARIS,5,5,5,0,
30523,ELEOCHARIS ACICULARIS,ELAC,59,RI_NCZ,ELEOCHARIS ACICULARIS,4,4,4,0,
30523,ELEOCHARIS ACICULARIS,ELAC,58,VT_NAAMH,ELEOCHARIS ACICULARIS,4,4,4,0,
30565,ELEOCHARIS COMPRESSA,ELCO2,WI,WI,ELEOCHARIS COMPRESSA,9,9,9,0,
30583,ELEOCHARIS ELLIPTICA,ELEL4,MN,MN,ELEOCHARIS ELLIPTICA,7,7,7,0,
30592,ELEOCHARIS ERYTHROPODA,ELER,IN,IN,ELEOCHARIS ERYTHROPODA,2,2,2,0,
30592,ELEOCHARIS ERYTHROPODA,ELER,MI,MI,ELEOCHARIS ERYTHROPODA,4,4,4,0,
30592,ELEOCHARIS ERYTHROPODA,ELER,59,RI_NCZ,ELEOCHARIS ERYTHROPODA,6,6,6,0,
30592,ELEOCHARIS ERYTHROPODA,ELER,WI,WI,ELEOCHARIS ERYTHROPODA,3,3,3,0,
30603,ELEOCHARIS INTERMEDIA,ELIN,MN,MN,ELEOCHARIS INTERMEDIA,6,6,6,0,
30641,ELEOCHARIS OBTUSA,ELOB2,59,CT_NCZ,ELEOCHARIS OBTUSA,2,2,2,0,
30641,ELEOCHARIS OBTUSA,ELOB2,59,MA_NCZ,ELEOCHARIS OBTUSA,2,2,2,0,
30641,ELEOCHARIS OBTUSA,ELOB2,82,ME_NBPH,ELEOCHARIS OBTUSA,2,2,2,0,
30641,ELEOCHARIS OBTUSA,ELOB2,MI,MI,ELEOCHARIS OBTUSA,3,3,3,0,
30641,ELEOCHARIS OBTUSA,ELOB2,58,NH_NAAMH,ELEOCHARIS OBTUSA,2,2,2,0,
30641,ELEOCHARIS OBTUSA,ELOB2,59,NH_NCZ,ELEOCHARIS OBTUSA,2,2,2,0,
30641,ELEOCHARIS OBTUSA,ELOB2,83,NY_GLHL,ELEOCHARIS OBTUSA,2,2,2,0,
30641,ELEOCHARIS OBTUSA,ELOB2,61,OH_APG,ELEOCHARIS OBTUSA,2,2,2,0,
30641,ELEOCHARIS OBTUSA,ELOB2,61,PA_APG,ELEOCHARIS OBTUSA,2,2,2,0,
30641,ELEOCHARIS OBTUSA,ELOB2,58,VT_NAAMH,ELEOCHARIS OBTUSA,2,2,2,0,
30641,ELEOCHARIS OBTUSA,ELOB2,WI,WI,ELEOCHARIS OBTUSA,3,3,3,0,
30658,ELEOCHARIS OVATA,ELOV,MI,MI,ELEOCHARIS OVATA,8,8,8,0,
30667,ELEOCHARIS PALUSTRIS,ELPA3,58,ME_NAAMH,ELEOCHARIS PALUSTRIS,5,5,5,0,
30667,ELEOCHARIS PALUSTRIS,ELPA3,82,ME_NBPH,ELEOCHARIS PALUSTRIS,6,6,6,0,
30667,ELEOCHARIS PALUSTRIS,ELPA3,MI,MI,,NA,5,5,NA,
30667,ELEOCHARIS PALUSTRIS,ELPA3,MN,MN,ELEOCHARIS PALUSTRIS,5,5,5,0,
30667,ELEOCHARIS PALUSTRIS,ELPA3,58,NH_NAAMH,ELEOCHARIS PALUSTRIS,5,5,5,0,
30667,ELEOCHARIS PALUSTRIS,ELPA3,83,NY_GLHL,ELEOCHARIS PALUSTRIS,4,4,4,0,
30667,ELEOCHARIS PALUSTRIS,ELPA3,60,PA_APG,ELEOCHARIS PALUSTRIS,7,7,7,0,
30667,ELEOCHARIS PALUSTRIS,ELPA3,61,PA_APG,ELEOCHARIS PALUSTRIS,7,7,7,0,
30667,ELEOCHARIS PALUSTRIS,ELPA3,59,RI_NCZ,ELEOCHARIS PALUSTRIS,5,5,5,0,
30667,ELEOCHARIS PALUSTRIS,ELPA3,83,VT_GLHL,ELEOCHARIS PALUSTRIS,4,4,4,0,
30670,ELEOCHARIS PALUSTRIS VAR. PALUSTRIS,ELPAP,MI,MI,,NA,5,5,NA,
30670,ELEOCHARIS PALUSTRIS VAR. PALUSTRIS,ELPAP,MN,MN,,NA,4,5,NA,Updated to ssp. Cval/CoC Ref
30670,ELEOCHARIS PALUSTRIS VAR. PALUSTRIS,ELPAP,59,NH_NCZ,,NA,3,5,NA,Updated to ssp. Cval/CoC Ref
30670,ELEOCHARIS PALUSTRIS VAR. PALUSTRIS,ELPAP,83,NY_GLHL,,NA,5,4,NA,Updated to ssp. Cval/CoC Ref
30673,ELEOCHARIS PARVULA,ELPA5,82,ME_NBPH,ELEOCHARIS PARVULA,7,7,7,0,
30685,ELEOCHARIS QUINQUEFLORA,ELQU2,WI,WI,ELEOCHARIS QUINQUEFLORA,8,8,8,0,
30693,ELEOCHARIS ROBBINSII,ELRO,WI,WI,ELEOCHARIS ROBBINSII,10,10,10,0,
30706,ELEOCHARIS TENUIS,ELTE,MI,MI,,NA,9,9,NA,
30787,ELODEA CANADENSIS,ELCA7,59,CT_NCZ,ELODEA CANADENSIS,4,4,4,0,
30787,ELODEA CANADENSIS,ELCA7,MN,MN,ELODEA CANADENSIS,4,4,4,0,
30787,ELODEA CANADENSIS,ELCA7,83,NY_GLHL,ELODEA CANADENSIS,2,2,2,0,
30809,ELYMUS,ELYMU,MI,MI,,NA,7,7,NA,
30809,ELYMUS,ELYMU,MN,MN,,NA,5,5,NA,
30809,ELYMUS,ELYMU,62,PA_AP,,NA,5,5,NA,
30936,ELYMUS HYSTRIX,ELHY,MI,MI,,NA,6,6,NA,
30936,ELYMUS HYSTRIX,ELHY,WI,WI,ELYMUS HYSTRIX,6,6,6,0,
91700,ELYMUS MACGREGORII,ELMA,MI,MI,,NA,6,6,NA,
30989,ELYMUS REPENS,ELRE4,MI,MI,,NA,0,0,NA,
30989,ELYMUS REPENS,ELRE4,MN,MN,ELYMUS REPENS,0,0,0,0,
30989,ELYMUS REPENS,ELRE4,WI,WI,ELYMUS REPENS,0,0,0,0,
30991,ELYMUS RIPARIUS,ELRI,61,OH_APG,ELYMUS RIPARIUS,5,5,5,0,
30991,ELYMUS RIPARIUS,ELRI,WI,WI,ELYMUS RIPARIUS,6,6,6,0,
31022,ELYMUS TRACHYCAULUS,ELTR7,MI,MI,,NA,8,8,NA,
31050,ELYMUS VILLOSUS,ELVI,MN,MN,ELYMUS VILLOSUS,5,5,5,0,
31054,ELYMUS VIRGINICUS,ELVI3,IN,IN,,NA,3,3,NA,
31054,ELYMUS VIRGINICUS,ELVI3,MI,MI,ELYMUS VIRGINICUS,4,4,4,0,
31054,ELYMUS VIRGINICUS,ELVI3,MN,MN,ELYMUS VIRGINICUS,4,4,4,0,
31054,ELYMUS VIRGINICUS,ELVI3,58,NH_NAAMH,ELYMUS VIRGINICUS,5,5,5,0,
31054,ELYMUS VIRGINICUS,ELVI3,58,VT_NAAMH,ELYMUS VIRGINICUS,5,5,5,0,
31054,ELYMUS VIRGINICUS,ELVI3,WI,WI,ELYMUS VIRGINICUS,6,6,6,0,
31063,ELYMUS VIRGINICUS VAR. VIRGINICUS,ELVIV,58,NY_NAAMH,,NA,7,5,NA,Updated to ssp. Cval/CoC Ref
31144,EMPETRUM NIGRUM,EMNI,82,ME_NBPH,EMPETRUM NIGRUM,7,7,7,0,
31144,EMPETRUM NIGRUM,EMNI,62,PA_AP,,NA,10,10,NA,
31524,EPIGAEA REPENS,EPRE2,58,ME_NAAMH,EPIGAEA REPENS,6,6,6,0,
31524,EPIGAEA REPENS,EPRE2,MI,MI,EPIGAEA REPENS,7,7,7,0,
31529,EPILOBIUM,EPILO,58,CT_NAAMH,,NA,5,5,NA,
31529,EPILOBIUM,EPILO,59,CT_NCZ,,NA,4,4,NA,
31529,EPILOBIUM,EPILO,59,MA_NCZ,,NA,6,6,NA,
31529,EPILOBIUM,EPILO,58,ME_NAAMH,,NA,5,5,NA,
31529,EPILOBIUM,EPILO,MI,MI,,NA,3,3,NA,
31529,EPILOBIUM,EPILO,MN,MN,,NA,3,3,NA,
31529,EPILOBIUM,EPILO,83,NY_GLHL,,NA,7,7,NA,
31529,EPILOBIUM,EPILO,62,PA_AP,,NA,4,4,NA,
31529,EPILOBIUM,EPILO,60,PA_APG,,NA,4,4,NA,
31529,EPILOBIUM,EPILO,59,RI_NCZ,,NA,6,6,NA,
31529,EPILOBIUM,EPILO,58,VT_NAAMH,,NA,4,4,NA,
31529,EPILOBIUM,EPILO,WI,WI,,NA,3,3,NA,
31579,EPILOBIUM CILIATUM,EPCI,59,CT_NCZ,EPILOBIUM CILIATUM,5,5,5,0,
31579,EPILOBIUM CILIATUM,EPCI,82,ME_NBPH,EPILOBIUM CILIATUM,3,3,3,0,
31579,EPILOBIUM CILIATUM,EPCI,MI,MI,EPILOBIUM CILIATUM,3,3,3,0,
31579,EPILOBIUM CILIATUM,EPCI,MN,MN,,NA,3,3,NA,
31579,EPILOBIUM CILIATUM,EPCI,58,NH_NAAMH,EPILOBIUM CILIATUM,3,3,3,0,
31579,EPILOBIUM CILIATUM,EPCI,58,NY_NAAMH,EPILOBIUM CILIATUM,3,3,3,0,
31579,EPILOBIUM CILIATUM,EPCI,61,PA_APG,EPILOBIUM CILIATUM,4,4,4,0,
31579,EPILOBIUM CILIATUM,EPCI,58,VT_NAAMH,EPILOBIUM CILIATUM,3,3,3,0,
31579,EPILOBIUM CILIATUM,EPCI,WI,WI,EPILOBIUM CILIATUM,3,3,3,0,
31580,EPILOBIUM CILIATUM SSP. CILIATUM,EPCIC,83,NY_GLHL,,NA,3,3,NA,
31580,EPILOBIUM CILIATUM SSP. CILIATUM,EPCIC,59,RI_NCZ,,NA,8,5,NA,Updated to ssp. Cval/CoC Ref
31581,EPILOBIUM CILIATUM SSP. GLANDULOSUM,EPCIG,58,ME_NAAMH,,NA,3,3,NA,
31589,EPILOBIUM COLORATUM,EPCO,58,CT_NAAMH,EPILOBIUM COLORATUM,3,3,3,0,
31589,EPILOBIUM COLORATUM,EPCO,59,CT_NCZ,EPILOBIUM COLORATUM,4,4,4,0,
31589,EPILOBIUM COLORATUM,EPCO,IN,IN,EPILOBIUM COLORATUM,3,3,3,0,
31589,EPILOBIUM COLORATUM,EPCO,59,MA_NCZ,EPILOBIUM COLORATUM,4,4,4,0,
31589,EPILOBIUM COLORATUM,EPCO,82,ME_NBPH,EPILOBIUM COLORATUM,3,3,3,0,
31589,EPILOBIUM COLORATUM,EPCO,MI,MI,EPILOBIUM COLORATUM,3,3,3,0,
31589,EPILOBIUM COLORATUM,EPCO,MN,MN,EPILOBIUM COLORATUM,3,3,3,0,
31589,EPILOBIUM COLORATUM,EPCO,83,NY_GLHL,EPILOBIUM COLORATUM,2,2,2,0,
31589,EPILOBIUM COLORATUM,EPCO,59,RI_NCZ,EPILOBIUM COLORATUM,4,4,4,0,
31589,EPILOBIUM COLORATUM,EPCO,83,VT_GLHL,EPILOBIUM COLORATUM,2,2,2,0,
31589,EPILOBIUM COLORATUM,EPCO,58,VT_NAAMH,EPILOBIUM COLORATUM,3,3,3,0,
31589,EPILOBIUM COLORATUM,EPCO,WI,WI,EPILOBIUM COLORATUM,3,3,3,0,
31615,EPILOBIUM HIRSUTUM,EPHI,IN,IN,EPILOBIUM HIRSUTUM,0,0,0,0,
31615,EPILOBIUM HIRSUTUM,EPHI,83,NY_GLHL,,NA,0,0,NA,
31615,EPILOBIUM HIRSUTUM,EPHI,61,PA_APG,,NA,0,0,NA,
31625,EPILOBIUM LEPTOPHYLLUM,EPLE2,82,ME_NBPH,EPILOBIUM LEPTOPHYLLUM,4,4,4,0,
31625,EPILOBIUM LEPTOPHYLLUM,EPLE2,MI,MI,EPILOBIUM LEPTOPHYLLUM,6,6,6,0,
31625,EPILOBIUM LEPTOPHYLLUM,EPLE2,MN,MN,EPILOBIUM LEPTOPHYLLUM,7,7,7,0,
31625,EPILOBIUM LEPTOPHYLLUM,EPLE2,58,NH_NAAMH,EPILOBIUM LEPTOPHYLLUM,5,5,5,0,
31625,EPILOBIUM LEPTOPHYLLUM,EPLE2,83,NY_GLHL,EPILOBIUM LEPTOPHYLLUM,6,6,6,0,
31625,EPILOBIUM LEPTOPHYLLUM,EPLE2,58,NY_NAAMH,EPILOBIUM LEPTOPHYLLUM,5,5,5,0,
31625,EPILOBIUM LEPTOPHYLLUM,EPLE2,83,VT_GLHL,EPILOBIUM LEPTOPHYLLUM,6,6,6,0,
31625,EPILOBIUM LEPTOPHYLLUM,EPLE2,58,VT_NAAMH,EPILOBIUM LEPTOPHYLLUM,5,5,5,0,
31625,EPILOBIUM LEPTOPHYLLUM,EPLE2,WI,WI,EPILOBIUM LEPTOPHYLLUM,8,8,8,0,
31644,EPILOBIUM PALUSTRE,EPPA,82,ME_NBPH,EPILOBIUM PALUSTRE,5,5,5,0,
31644,EPILOBIUM PALUSTRE,EPPA,MN,MN,EPILOBIUM PALUSTRE,7,7,7,0,
31660,EPILOBIUM PARVIFLORUM,EPPA5,MI,MI,,NA,0,0,NA,
31660,EPILOBIUM PARVIFLORUM,EPPA5,83,NY_GLHL,,NA,0,0,NA,
31676,EPILOBIUM STRICTUM,EPST,58,VT_NAAMH,EPILOBIUM STRICTUM,5,5,5,0,
31676,EPILOBIUM STRICTUM,EPST,WI,WI,EPILOBIUM STRICTUM,10,10,10,0,
31693,EPIPACTIS HELLEBORINE,EPHE,MI,MI,EPIPACTIS HELLEBORINE,0,0,0,0,
31693,EPIPACTIS HELLEBORINE,EPHE,83,VT_GLHL,EPIPACTIS HELLEBORINE,0,0,0,0,
31693,EPIPACTIS HELLEBORINE,EPHE,58,VT_NAAMH,EPIPACTIS HELLEBORINE,0,0,0,0,
31720,EQUISETUM,EQUIS,82,ME_NBPH,,NA,4,4,NA,
31720,EQUISETUM,EQUIS,MI,MI,,NA,7,7,NA,
31720,EQUISETUM,EQUIS,59,NH_NCZ,,NA,6,6,NA,
31720,EQUISETUM,EQUIS,59,RI_NCZ,,NA,5,5,NA,
31728,EQUISETUM ARVENSE,EQAR,59,CT_NCZ,EQUISETUM ARVENSE,2,2,2,0,
31728,EQUISETUM ARVENSE,EQAR,IN,IN,,NA,1,1,NA,
31728,EQUISETUM ARVENSE,EQAR,59,MA_NCZ,EQUISETUM ARVENSE,2,2,2,0,
31728,EQUISETUM ARVENSE,EQAR,82,ME_NBPH,EQUISETUM ARVENSE,2,2,2,0,
31728,EQUISETUM ARVENSE,EQAR,59,ME_NCZ,EQUISETUM ARVENSE,2,2,2,0,
31728,EQUISETUM ARVENSE,EQAR,MI,MI,EQUISETUM ARVENSE,0,1,0,-1,
31728,EQUISETUM ARVENSE,EQAR,MN,MN,EQUISETUM ARVENSE,1,1,1,0,
31728,EQUISETUM ARVENSE,EQAR,58,NJ,EQUISETUM ARVENSE,2,2,2,0,
31728,EQUISETUM ARVENSE,EQAR,83,NY_GLHL,EQUISETUM ARVENSE,2,2,2,0,
31728,EQUISETUM ARVENSE,EQAR,61,PA_APG,EQUISETUM ARVENSE,1,1,1,0,
31728,EQUISETUM ARVENSE,EQAR,59,RI_NCZ,EQUISETUM ARVENSE,2,2,2,0,
31728,EQUISETUM ARVENSE,EQAR,83,VT_GLHL,EQUISETUM ARVENSE,2,2,2,0,
